pid,fid14,fid12,cfps2012_latest_edu
510630103,510630,510630,初中
140324104,140324,140324,高中/中专/技校/职高
620425101,620425,620425,文盲/半文盲
430257101,430257,430257,初中
530030104,530030,530030,初中
140057103,140057,140057,小学
441713108,441713,441713,小学
140391105,140391,140391,高中/中专/技校/职高
620958101,620958,620958,初中
440887102,440887,440887,小学
310769101,310769,310769,小学
320362101,320362,320362,小学
360128101,360128,360128,文盲/半文盲
230249101,230249,230249,高中/中专/技校/职高
130576103,130576,130576,初中
440428101,440428,440428,初中
360250104,360250,360250,小学
440952102,440952,440952,文盲/半文盲
510408102,510408,510408,文盲/半文盲
370366101,370366,370366,小学
210664103,210664,210664,初中
411054101,411054,411054,小学
230562101,230562,230562,小学
136182501,136182,不适用,不适用
370497103,370497,370497,文盲/半文盲
312164105,312164,312164,小学
140638101,140638,140638,初中
140372101,140372,140372,初中
130289102,130289,130289,初中
140338103,140338,140338,小学
130072101,130072,130072,初中
520071102,520071,520071,文盲/半文盲
530342104,530342,530342,不适用
340163103,340163,340163,小学
441678102,441678,441678,文盲/半文盲
621291102,621291,621291,小学
520548531,520548,不适用,不适用
370311101,370311,370311,初中
130656102,130656,130656,文盲/半文盲
120110101,120110,120110,初中
130805101,130805,130805,初中
620863105,620863,620863,大专
620800101,620800,620800,初中
211023101,211023,211023,高中/中专/技校/职高
140089101,140089,140089,文盲/半文盲
411652101,411652,411652,初中
320372102,320372,320372,小学
620526103,620526,620526,初中
410518103,109606,410518,大专
340369101,340369,340369,小学
210921103,210921,210921,小学
520115101,520115,520115,初中
620320102,620320,620320,小学
410964102,410964,410964,文盲/半文盲
140879102,140879,140879,小学
370079103,370079,370079,文盲/半文盲
430569101,430569,430569,文盲/半文盲
510402103,510402,510402,文盲/半文盲
140312103,140312,140312,小学
370015101,370015,370015,初中
370735101,370735,370735,小学
110160501,110160,不适用,不适用
441670103,441670,441670,文盲/半文盲
621343105,621343,621343,小学
130880107,130880,130880,小学
620967103,620967,620967,初中
211465102,142922,142922,文盲/半文盲
140850101,140850,140850,文盲/半文盲
130847103,130847,130847,高中/中专/技校/职高
510948501,510948,不适用,不适用
310701102,310701,310701,高中/中专/技校/职高
140854102,140854,140854,文盲/半文盲
130467102,130467,130467,初中
411631101,411631,411631,初中
140853531,140853,不适用,不适用
140320401,140320,140320,小学
410695102,410695,410695,文盲/半文盲
370003103,370003,370003,初中
370274101,370274,370274,初中
370282106,370282,370282,高中/中专/技校/职高
210442101,210442,210442,文盲/半文盲
210613103,210613,210613,初中
530223103,530223,530223,小学
140852103,140852,140852,初中
220279101,220279,220279,小学
140317101,140317,140317,小学
210686101,210686,210686,大专
620223102,620223,620223,小学
140318101,140318,140318,初中
140311101,140311,140311,初中
230180105,183171,230180,初中
620913102,620913,620913,文盲/半文盲
130397103,130397,130397,小学
441978107,441978,441978,初中
310798501,310798,不适用,不适用
430420101,430420,430420,小学
621595531,621595,不适用,不适用
370485102,370485,370485,大专
441223101,441223,441223,初中
500171102,500171,500171,不适用
360290101,360290,360290,文盲/半文盲
420041101,420041,420041,文盲/半文盲
210686102,210686,210686,初中
140330103,140330,140330,小学
140238103,140238,140238,初中
140237101,140237,140237,文盲/半文盲
370597105,370597,370597,小学
140232103,140232,140232,高中/中专/技校/职高
621362103,621362,621362,文盲/半文盲
140238106,140238,140238,小学
621022101,621022,621022,文盲/半文盲
140229103,140229,140229,高中/中专/技校/职高
370299102,370299,370299,初中
140229104,140229,140229,初中
130056105,130056,130056,小学
360092102,360092,360092,小学
621068104,621068,621068,文盲/半文盲
230189431,230189,230189,小学
410742101,410742,410742,小学
620451102,620451,620451,高中/中专/技校/职高
140209101,140209,140209,小学
410909103,410909,410909,文盲/半文盲
620724101,620724,620724,文盲/半文盲
411158102,411158,411158,小学
520528102,520528,520528,文盲/半文盲
370586103,370586,370586,大专
210429103,210429,210429,大专
411354102,411354,411354,高中/中专/技校/职高
211083401,211083,211083,初中
140240103,140240,140240,小学
520395108,520395,520395,小学
140213102,140213,140213,文盲/半文盲
130217104,130217,130217,文盲/半文盲
621548106,621548,621548,文盲/半文盲
211476102,211476,211476,小学
350139101,350139,350139,小学
140234101,140234,140234,文盲/半文盲
130070431,130070,130070,小学
510096101,510096,510096,初中
530079101,530079,530079,文盲/半文盲
420073105,420073,420073,文盲/半文盲
120100104,120100,120100,高中/中专/技校/职高
440609101,440609,440609,小学
140736101,140736,140736,初中
621487102,621487,621487,文盲/半文盲
140212101,140212,140212,高中/中专/技校/职高
510856101,510856,510856,初中
530336102,530336,530336,文盲/半文盲
310898102,310898,310898,高中/中专/技校/职高
370526102,370526,370526,文盲/半文盲
440431101,440431,440431,小学
210667101,210667,210667,大专
430487102,430487,430487,小学
510954101,510954,510954,初中
220177101,220177,220177,高中/中专/技校/职高
410854102,410854,410854,文盲/半文盲
440824102,440824,440824,初中
130162101,130162,130162,初中
140213101,140213,140213,小学
360157102,360157,360157,文盲/半文盲
620050104,620050,620050,小学
440616102,440616,440616,高中/中专/技校/职高
330077101,330077,330077,初中
410163102,410163,410163,初中
210997101,210997,210997,大专
610014104,156434,610014,高中/中专/技校/职高
440110102,440110,440110,初中
610274103,610274,610274,高中/中专/技校/职高
620558104,620558,620558,不适用
411837102,411837,411837,初中
511052106,511052,511052,文盲/半文盲
140232102,140232,140232,文盲/半文盲
350226104,227004,350226,小学
312007103,312007,312007,高中/中专/技校/职高
410722101,410722,410722,文盲/半文盲
450362103,450362,450362,小学
210733501,210733,不适用,不适用
440550101,440550,440550,文盲/半文盲
370367101,370367,370367,小学
230538101,230538,230538,高中/中专/技校/职高
441564106,441564,441564,初中
140860101,140860,140860,初中
211713102,211713,211713,大专
370217102,370217,370217,文盲/半文盲
620989102,620989,620989,文盲/半文盲
530124101,530124,530124,文盲/半文盲
530003103,530003,530003,小学
312072102,312072,312072,初中
370379103,370379,370379,不适用
620191104,620191,620191,小学
312435101,312435,312435,初中
520124102,520124,520124,初中
103788501,103788,不适用,不适用
370017104,187057,370017,高中/中专/技校/职高
621222101,621222,621222,文盲/半文盲
140246104,140246,140246,小学
411468103,411468,411468,小学
350075106,350075,350075,文盲/半文盲
130410433,130410,130410,不适用
249302501,249302,不适用,不适用
440912103,440912,440912,高中/中专/技校/职高
140146103,140146,140146,小学
520160102,520160,520160,文盲/半文盲
530410105,530410,530410,小学
140274102,140274,140274,高中/中专/技校/职高
311256101,311256,311256,高中/中专/技校/职高
530046101,530046,530046,文盲/半文盲
140713101,140713,140713,初中
500186101,500186,500186,文盲/半文盲
311286103,311286,311286,大专
620225102,620225,620225,文盲/半文盲
620446101,620446,620446,文盲/半文盲
120080104,120080,120080,初中
210669101,210669,210669,小学
140246102,140246,140246,文盲/半文盲
440415501,440415,不适用,不适用
360178102,360178,360178,文盲/半文盲
410489101,410489,410489,小学
130614102,130614,130614,初中
140722104,140722,140722,初中
360297101,360297,360297,初中
370203102,370203,370203,初中
140796103,140796,140796,初中
230351101,230351,230351,大专
410511102,410511,410511,文盲/半文盲
440824103,440824,440824,高中/中专/技校/职高
610190101,610190,610190,小学
410576101,410576,410576,初中
440526101,440526,440526,文盲/半文盲
510591102,510591,510591,初中
410584103,410584,410584,高中/中专/技校/职高
410205101,410205,410205,高中/中专/技校/职高
340123102,340123,340123,文盲/半文盲
420049102,420049,420049,大专
140241101,140241,140241,初中
140727101,140727,140727,小学
130336102,130336,130336,文盲/半文盲
311960103,311960,311960,大专
370131103,370131,370131,初中
211356103,211356,211356,小学
621766105,621766,621766,初中
510363105,510363,510363,小学
140217102,140217,140217,小学
620806101,620806,620806,文盲/半文盲
220320101,220320,220320,初中
520157103,520157,520157,不适用
311286102,311286,311286,初中
530212104,530212,530212,文盲/半文盲
320330101,320330,320330,不适用
620120103,620120,620120,小学
140223501,140223,不适用,不适用
210335531,210335,不适用,不适用
510097101,510097,510097,初中
230412102,230412,230412,文盲/半文盲
610110102,610110,610110,小学
140246101,140246,140246,文盲/半文盲
140580102,140580,140580,文盲/半文盲
310938101,310938,310938,大学本科
620473103,620473,620473,初中
312156103,312156,312156,不适用
360159101,360159,360159,小学
211206102,211206,211206,小学
440920102,440920,440920,小学
410585102,410585,410585,高中/中专/技校/职高
411047104,411047,411047,小学
620490104,620490,620490,小学
370529103,370529,370529,文盲/半文盲
140218102,140218,140218,文盲/半文盲
410892104,410892,410892,文盲/半文盲
370318102,370318,370318,不适用
140505103,140505,140505,初中
360077102,360077,360077,小学
441074502,441074,不适用,不适用
411356101,411356,411356,文盲/半文盲
621803101,621803,621803,小学
411727101,411727,411727,大专
620060105,620060,620060,小学
320303102,320303,320303,高中/中专/技校/职高
420374103,420374,420374,文盲/半文盲
440643101,440643,440643,小学
620871102,620871,620871,初中
177667501,177667,不适用,不适用
140162105,140162,140162,小学
621433101,621433,621433,小学
340250102,340250,340250,文盲/半文盲
211525103,211525,211525,小学
140220104,140220,140220,初中
140227102,140227,140227,初中
311891102,311891,311891,文盲/半文盲
411056102,411056,411056,小学
450328104,450328,450328,文盲/半文盲
370395102,370395,370395,初中
140256101,140256,140256,不适用
411116103,411116,411116,小学
441934104,441934,441934,高中/中专/技校/职高
140223103,140223,140223,初中
140714102,140714,140714,初中
620857102,620857,620857,文盲/半文盲
140190101,140190,140190,小学
230057101,230057,230057,文盲/半文盲
140777102,140777,140777,小学
360263101,360263,360263,高中/中专/技校/职高
320383104,320383,320383,初中
210625102,210625,210625,小学
312059102,312059,312059,文盲/半文盲
520460102,520460,520460,不适用
140770102,140770,140770,不适用
140192102,140192,140192,小学
360280101,360280,360280,初中
620548106,620548,620548,小学
228697501,228697,不适用,不适用
330055103,330055,330055,高中/中专/技校/职高
140774101,140774,140774,小学
310169103,310169,310169,大学本科
130368431,130368,130368,不适用
220307102,220307,220307,高中/中专/技校/职高
420371102,420371,420371,不适用
140779104,140779,140779,小学
