pid,fid16,cfps_age,cfps_gender,qea0,qq301,qz202,cfps2016edu
620233106,620233,27,女,在婚（有配偶）,否,不适用,高中/中专/技校/职高
621042105,621042,28,男,在婚（有配偶）,否,不适用,高中/中专/技校/职高
621770106,621770,38,男,在婚（有配偶）,否,不适用,
620701104,620701,34,男,在婚（有配偶）,否,不适用,初中
411776101,411776,47,女,在婚（有配偶）,否,不适用,文盲/半文盲
140520102,140520,43,男,在婚（有配偶）,是,不适用,小学
620756103,620756,37,男,在婚（有配偶）,否,不适用,初中
530286101,530286,40,男,在婚（有配偶）,是,不适用,小学
441520105,247731,32,男,在婚（有配偶）,否,不适用,
411776104,411776,21,男,未婚,,,高中/中专/技校/职高
330110102,330110,64,女,在婚（有配偶）,否,不适用,文盲/半文盲
330138103,330138,45,女,在婚（有配偶）,是,不适用,高中/中专/技校/职高
242633551,242633,34,男,在婚（有配偶）,否,不适用,硕士
410525104,108956,27,女,在婚（有配偶）,否,不适用,大专
230646551,230646,29,女,在婚（有配偶）,否,不适用,初中
210771102,210771,44,男,在婚（有配偶）,否,不适用,
441650103,112065,26,男,未婚,否,不适用,初中
310869102,310869,53,男,在婚（有配偶）,是,不适用,文盲/半文盲
441722104,441722,21,女,未婚,否,不适用,小学
230268101,230268,46,男,在婚（有配偶）,否,不适用,高中/中专/技校/职高
621084105,235027,25,女,未婚,否,不适用,高中/中专/技校/职高
162675551,162675,47,女,在婚（有配偶）,否,不适用,
430246103,110596,30,男,在婚（有配偶）,否,不适用,大专
130851106,201661,34,女,在婚（有配偶）,是,不适用,
520388107,520388,19,女,未婚,否,不适用,高中/中专/技校/职高
411603102,411603,67,女,丧偶,,,文盲/半文盲
130324103,159998,33,女,在婚（有配偶）,否,不适用,大学本科
340188101,340188,47,男,在婚（有配偶）,是,不适用,文盲/半文盲
520219103,520219,24,男,未婚,是,不适用,
420344101,420344,46,女,在婚（有配偶）,否,不适用,高中/中专/技校/职高
230268102,230268,44,女,在婚（有配偶）,否,不适用,初中
440464101,440464,79,女,丧偶,否,不适用,文盲/半文盲
314622552,314622,38,女,在婚（有配偶）,否,不适用,大学本科
410178102,108660,80,女,在婚（有配偶）,,,文盲/半文盲
420413531,420413,53,男,离婚,否,不适用,初中
411737103,102161,22,男,未婚,否,不适用,大专
411542104,110682,39,女,在婚（有配偶）,否,不适用,小学
140359101,140359,36,男,在婚（有配偶）,否,不适用,小学
310879104,189648,77,女,丧偶,,,初中
441940103,441940,22,男,未婚,否,不适用,大专
620705103,620705,22,女,未婚,否,不适用,初中
230269101,230269,41,女,离婚,否,不适用,高中/中专/技校/职高
108211501,108211,24,女,在婚（有配偶）,否,不适用,小学
621558105,632479,72,男,在婚（有配偶）,,,文盲/半文盲
230218432,230218,63,女,在婚（有配偶）,否,不适用,初中
218090552,218090,28,男,在婚（有配偶）,否,不适用,高中/中专/技校/职高
450213432,192599,29,女,在婚（有配偶）,否,不适用,初中
440298103,127673,26,男,未婚,否,不适用,大学本科
411793107,228853,18,男,未婚,是,不适用,初中
621239106,133183,20,男,同居,否,不适用,初中
411565107,160879,38,男,在婚（有配偶）,否,不适用,大专
182453501,182453,29,女,在婚（有配偶）,否,不适用,大专
410847103,228087,21,女,未婚,否,不适用,高中/中专/技校/职高
228838551,228838,30,女,在婚（有配偶）,否,不适用,高中/中专/技校/职高
410732531,410732,28,女,在婚（有配偶）,否,不适用,
440768104,213419,28,男,未婚,否,不适用,大专
130678104,236818,25,男,同居,否,不适用,
500361103,500361,24,男,在婚（有配偶）,,,大学本科
310864101,310864,58,男,在婚（有配偶）,是,不适用,高中/中专/技校/职高
410969103,109336,34,男,在婚（有配偶）,否,不适用,初中
620520103,217228,24,男,未婚,否,不适用,大学本科
500361102,500361,45,女,在婚（有配偶）,否,不适用,
621073103,621073,41,男,在婚（有配偶）,否,不适用,初中
440343105,162096,28,男,未婚,否,不适用,大专
620978107,620978,20,男,未婚,否,不适用,高中/中专/技校/职高
411477104,411477,27,男,未婚,否,不适用,高中/中专/技校/职高
310869104,310869,26,男,未婚,否,不适用,初中
520111103,215652,22,男,未婚,否,不适用,
211787102,211787,38,男,在婚（有配偶）,是,不适用,小学
133183551,133183,21,女,同居,否,不适用,初中
620245106,199047,22,女,在婚（有配偶）,否,不适用,初中
310206101,310206,33,男,在婚（有配偶）,否,不适用,大专
410732105,410732,29,女,在婚（有配偶）,否,不适用,
310774102,310774,83,女,丧偶,,,文盲/半文盲
173123551,173123,31,男,在婚（有配偶）,否,不适用,高中/中专/技校/职高
620330103,234407,35,男,在婚（有配偶）,否,不适用,小学
188311552,188311,27,女,在婚（有配偶）,否,不适用,小学
269502501,194574,46,男,在婚（有配偶）,否,不适用,
310931551,310931,28,女,在婚（有配偶）,否,不适用,大学本科
620162104,620162,28,男,未婚,否,不适用,初中
310099531,310099,59,男,在婚（有配偶）,是,不适用,文盲/半文盲
220002101,220002,66,男,在婚（有配偶）,否,不适用,小学
370746101,370746,59,男,在婚（有配偶）,否,不适用,初中
621289106,158109,34,女,在婚（有配偶）,否,不适用,初中
420305101,420305,44,男,在婚（有配偶）,否,不适用,小学
311066582,311066,60,女,在婚（有配偶）,否,不适用,
310136101,310136,39,男,在婚（有配偶）,是,不适用,高中/中专/技校/职高
441722431,441722,65,女,在婚（有配偶）,,,小学
310547102,310547,68,男,在婚（有配偶）,是,不适用,初中
320226104,320226,24,女,未婚,否,不适用,高中/中专/技校/职高
310286101,310286,57,男,在婚（有配偶）,是,不适用,大专
320330104,214238,30,女,在婚（有配偶）,否,不适用,高中/中专/技校/职高
312121103,204384,35,女,在婚（有配偶）,否,不适用,高中/中专/技校/职高
211426103,211426,39,男,在婚（有配偶）,否,不适用,小学
360330104,206292,28,女,在婚（有配偶）,否,不适用,小学
620978105,620978,44,男,在婚（有配偶）,否,不适用,初中
411172102,109514,44,男,在婚（有配偶）,否,不适用,小学
411772104,228838,32,男,在婚（有配偶）,否,不适用,小学
441117109,162675,19,女,未婚,否,不适用,高中/中专/技校/职高
311066581,311066,59,男,在婚（有配偶）,否,不适用,
621458104,667991,26,男,在婚（有配偶）,否,不适用,初中
230604101,230604,51,男,在婚（有配偶）,否,不适用,初中
310587101,122061,40,男,在婚（有配偶）,是,不适用,初中
410732104,410732,28,男,在婚（有配偶）,是,不适用,初中
441650104,1120651,24,男,未婚,是,不适用,大专
440274103,440274,30,男,未婚,否,不适用,
310879102,310879,54,女,在婚（有配偶）,否,不适用,高中/中专/技校/职高
210079101,210079,58,男,在婚（有配偶）,是,不适用,高中/中专/技校/职高
310869101,310869,54,女,在婚（有配偶）,否,不适用,文盲/半文盲
621324103,621324,25,男,未婚,否,不适用,文盲/半文盲
620330104,234407,30,女,在婚（有配偶）,否,不适用,高中/中专/技校/职高
211403105,187414,21,女,未婚,否,不适用,初中
620695101,620695,27,男,在婚（有配偶）,否,不适用,大专
410786103,410786,40,男,在婚（有配偶）,是,不适用,初中
310528101,310528,36,女,在婚（有配偶）,否,不适用,大专
440464107,229995,26,男,在婚（有配偶）,否,不适用,高中/中专/技校/职高
360330101,206292,28,男,在婚（有配偶）,是,不适用,初中
108660552,108660,43,男,在婚（有配偶）,是,不适用,初中
310780102,310780,34,女,在婚（有配偶）,否,不适用,初中
410498105,160016,22,男,未婚,否,不适用,高中/中专/技校/职高
410965103,410965,42,男,在婚（有配偶）,否,不适用,初中
500251502,214714,27,女,在婚（有配偶）,否,不适用,小学
621309101,621309,45,女,在婚（有配偶）,否,不适用,小学
441845105,128784,36,男,在婚（有配偶）,是,不适用,小学
360201104,889085,25,女,未婚,否,不适用,高中/中专/技校/职高
621289103,158109,35,男,在婚（有配偶）,否,不适用,初中
620978106,620978,40,女,在婚（有配偶）,否,不适用,小学
410178101,108660,89,男,在婚（有配偶）,,,文盲/半文盲
130640102,130640,55,女,在婚（有配偶）,否,不适用,初中
411023103,176988,28,男,在婚（有配偶）,是,不适用,小学
410881104,109250,42,男,未婚,是,不适用,初中
411565108,160879,35,女,在婚（有配偶）,否,不适用,
440319103,440319,31,男,未婚,否,不适用,初中
620135101,620135,47,男,在婚（有配偶）,否,不适用,文盲/半文盲
311173101,311173,68,女,丧偶,,,大专
310587102,122061,32,女,在婚（有配偶）,否,不适用,高中/中专/技校/职高
441722105,441722,18,女,未婚,否,不适用,初中
230604102,230604,53,女,在婚（有配偶）,,,高中/中专/技校/职高
220002102,220002,62,女,在婚（有配偶）,否,不适用,
621580105,218090,26,女,在婚（有配偶）,否,不适用,大专
230217101,230217,72,男,在婚（有配偶）,是,不适用,初中
411007106,411007,36,女,在婚（有配偶）,否,不适用,小学
310869105,173123,28,女,在婚（有配偶）,否,不适用,初中
620982109,251414,49,男,在婚（有配偶）,否,不适用,大专
430351103,430351,43,男,在婚（有配偶）,否,不适用,初中
411487106,150729,22,女,在婚（有配偶）,否,不适用,小学
311066101,311066,32,男,在婚（有配偶）,否,不适用,初中
440274104,440274,27,男,在婚（有配偶）,是,不适用,初中
177578551,177578,40,男,在婚（有配偶）,否,不适用,高中/中专/技校/职高
211810104,182453,31,男,在婚（有配偶）,否,不适用,大学本科
441877103,264488,25,男,未婚,否,不适用,大学本科
230218104,230218,18,女,未婚,否,不适用,初中
420413102,420413,84,女,丧偶,,,文盲/半文盲
411508104,411508,31,男,在婚（有配偶）,否,不适用,大专
621692104,183718,21,男,未婚,否,不适用,高中/中专/技校/职高
520164101,520164,42,男,离婚,否,不适用,文盲/半文盲
210261105,153564,23,男,未婚,是,不适用,初中
310982101,310982,66,男,在婚（有配偶）,否,不适用,小学
500150104,264955,20,女,未婚,否,不适用,高中/中专/技校/职高
320281103,242633,33,女,在婚（有配偶）,否,不适用,硕士
667991551,667991,28,男,在婚（有配偶）,否,不适用,初中
520422103,266197,30,男,未婚,是,不适用,
510340104,113116,23,男,未婚,否,不适用,小学
411778104,177578,40,女,在婚（有配偶）,否,不适用,大学本科
450028103,450028,20,女,未婚,否,不适用,高中/中专/技校/职高
310774101,310774,89,女,离婚,,,文盲/半文盲
420310105,111203,28,女,未婚,否,不适用,大学本科
140679104,169297,21,男,未婚,否,不适用,初中
420334431,111229,34,男,在婚（有配偶）,否,不适用,小学
441722101,441722,44,男,在婚（有配偶）,否,不适用,小学
430248106,194607,43,男,在婚（有配偶）,是,不适用,初中
310941101,310941,70,女,在婚（有配偶）,否,不适用,高中/中专/技校/职高
500175103,500175,42,男,在婚（有配偶）,否,不适用,高中/中专/技校/职高
500361581,500361,66,女,在婚（有配偶）,,,小学
441722102,441722,44,女,在婚（有配偶）,否,不适用,初中
120111103,120111,54,男,在婚（有配偶）,是,不适用,高中/中专/技校/职高
140339104,152568,28,男,在婚（有配偶）,否,不适用,
621084101,235027,51,男,在婚（有配偶）,否,不适用,文盲/半文盲
152568551,152568,27,女,在婚（有配偶）,否,不适用,大学本科
441662101,441662,39,女,在婚（有配偶）,否,不适用,小学
520167102,266005,76,男,在婚（有配偶）,是,不适用,文盲/半文盲
230218101,230218,41,女,同居,否,不适用,高中/中专/技校/职高
230269531,230269,43,男,同居,否,不适用,高中/中专/技校/职高
411187102,411187,53,女,在婚（有配偶）,否,不适用,
410943106,176913,24,男,未婚,是,不适用,初中
360084104,946869,33,男,在婚（有配偶）,否,不适用,高中/中专/技校/职高
620126101,234223,39,男,在婚（有配偶）,是,不适用,小学
350068103,205826,25,女,未婚,否,不适用,大专
420265103,177766,46,男,未婚,否,不适用,初中
420375103,420375,54,女,在婚（有配偶）,否,不适用,初中
311029101,311029,77,男,在婚（有配偶）,是,不适用,初中
410982109,228216,34,女,在婚（有配偶）,否,不适用,小学
230218102,230218,44,男,离婚,否,不适用,初中
311029102,311029,72,女,在婚（有配偶）,否,不适用,大专
230604103,230604,27,男,未婚,,,硕士
411542101,110682,38,男,在婚（有配偶）,否,不适用,小学
290407501,290407,32,男,在婚（有配偶）,否,不适用,
441894103,264503,22,男,未婚,否,不适用,小学
440621104,230646,28,男,在婚（有配偶）,否,不适用,初中
500361101,500361,49,男,在婚（有配偶）,否,不适用,大专
310931103,310931,30,男,在婚（有配偶）,否,不适用,大学本科
411508501,411508,28,女,在婚（有配偶）,否,不适用,
621431103,314622,36,男,在婚（有配偶）,是,不适用,大专
310206431,310206,33,女,在婚（有配偶）,否,不适用,高中/中专/技校/职高
411744101,411744,65,男,在婚（有配偶）,否,不适用,文盲/半文盲
