pid,fid18,age,gender_update,qea0,qq301,kz202,cfps2018edu
130820551,130820,59,男,同居,是,6,初中
130822101,130822,50,女,在婚（有配偶）,否,6,初中
130822102,130822,49,男,在婚（有配偶）,否,6,高中/中专/技校/职高
130822103,556969,25,男,在婚（有配偶）,否,6,初中
130822104,130822,15,女,没有有效数据,否,7,初中
130823101,130823,48,女,在婚（有配偶）,否,6,小学
130823102,130823,48,男,在婚（有配偶）,否,6,高中/中专/技校/职高
130823103,130823,25,男,未婚,否,6,大专
130823104,130823,13,女,没有有效数据,否,7,小学
130824101,130824,78,男,在婚（有配偶）,否,5,小学
130824102,130824,73,女,在婚（有配偶）,否,5,小学
130825101,130825,74,男,在婚（有配偶）,是,5,小学
130825102,130825,63,女,在婚（有配偶）,否,5,小学
130827101,130827,68,女,在婚（有配偶）,否,3,文盲/半文盲
130827102,130827,71,男,在婚（有配偶）,是,5,文盲/半文盲
130827103,130827,48,男,在婚（有配偶）,否,6,高中/中专/技校/职高
130827104,130827,48,女,在婚（有配偶）,否,6,小学
130827105,246118,29,女,在婚（有配偶）,否,不适用,高中/中专/技校/职高
130827106,130827,18,,,,,
130830101,130830,49,女,在婚（有配偶）,否,6,文盲/半文盲
130830102,130830,55,男,在婚（有配偶）,是,6,初中
130830104,117660,19,男,未婚,否,不适用,初中
130831101,130831,76,男,丧偶,否,5,小学
130832101,130832,48,女,在婚（有配偶）,否,5,小学
130832102,130832,52,男,在婚（有配偶）,否,6,小学
130832104,130832,16,女,未婚,否,6,初中
130833101,130833,57,女,在婚（有配偶）,否,4,高中/中专/技校/职高
130833102,130833,63,男,在婚（有配偶）,否,6,高中/中专/技校/职高
130833104,120448,27,女,未婚,否,不适用,大学本科
130835101,130835,46,女,在婚（有配偶）,否,6,小学
130835102,130835,47,男,在婚（有配偶）,否,6,初中
130835103,574945,23,女,未婚,否,不适用,大学本科
130835104,130835,12,男,没有有效数据,否,7,小学
130836101,130836,47,女,在婚（有配偶）,否,6,小学
130836103,130836,22,男,未婚,否,不适用,高中/中专/技校/职高
130836104,130836,16,男,未婚,否,6,初中
130836551,130836,39,男,在婚（有配偶）,是,6,初中
130837103,130837,46,男,未婚,否,5,文盲/半文盲
130838101,130838,66,男,在婚（有配偶）,是,6,小学
130838102,130838,70,女,在婚（有配偶）,否,5,文盲/半文盲
130839101,130839,77,男,在婚（有配偶）,否,5,初中
130839102,130839,75,女,在婚（有配偶）,否,4,文盲/半文盲
130841101,130841,38,女,在婚（有配偶）,否,5,文盲/半文盲
130841102,130841,43,男,在婚（有配偶）,否,6,初中
130841103,130841,15,女,没有有效数据,否,6,小学
130841104,130841,12,男,没有有效数据,否,7,文盲/半文盲
130843101,130843,62,男,在婚（有配偶）,是,5,小学
130843102,130843,54,女,在婚（有配偶）,否,5,小学
130843103,630714,27,女,未婚,否,不适用,初中
130844101,130844,38,女,在婚（有配偶）,否,6,初中
130844102,130844,40,男,在婚（有配偶）,否,6,初中
130844103,130844,15,女,没有有效数据,否,6,初中
130846101,130846,38,男,在婚（有配偶）,是,6,初中
130846102,130846,36,女,在婚（有配偶）,否,6,初中
130846103,130846,12,女,没有有效数据,否,7,文盲/半文盲
130847101,130847,54,男,在婚（有配偶）,否,7,初中
130847103,130847,55,女,在婚（有配偶）,否,5,高中/中专/技校/职高
130847104,219610,22,女,在婚（有配偶）,否,不适用,小学
130848101,130848,64,男,在婚（有配偶）,否,5,高中/中专/技校/职高
130848102,130848,66,女,在婚（有配偶）,否,4,初中
130849101,130849,60,男,在婚（有配偶）,否,6,高中/中专/技校/职高
130849102,130849,58,女,在婚（有配偶）,否,5,小学
130849103,130849,26,女,未婚,否,不适用,高中/中专/技校/职高
130850101,130850,69,男,在婚（有配偶）,否,5,文盲/半文盲
130850102,130850,68,女,在婚（有配偶）,否,4,文盲/半文盲
130850431,130850,29,,,,,初中
130851101,201661,58,女,在婚（有配偶）,否,不适用,高中/中专/技校/职高
130851102,130851,58,男,在婚（有配偶）,否,4,高中/中专/技校/职高
130851103,201661,35,男,在婚（有配偶）,否,不适用,大学本科
130851104,134986,30,女,在婚（有配偶）,否,不适用,高中/中专/技校/职高
130851105,130851,28,女,未婚,否,不适用,硕士
130851106,201661,35,女,在婚（有配偶）,否,不适用,大专
130853101,130853,61,女,在婚（有配偶）,否,7,初中
130853102,130853,61,,,,,文盲/半文盲
130853104,130853,21,男,未婚,否,7,小学
130855101,130855,54,男,在婚（有配偶）,否,4,初中
130855102,130855,49,,,,,文盲/半文盲
130855501,130855,54,男,在婚（有配偶）,否,不适用,初中
130856102,130856,49,,,,,文盲/半文盲
130856103,130856,25,,,,,初中
130856104,130856,11,男,没有有效数据,否,6,文盲/半文盲
130856105,130856,72,,,,,文盲/半文盲
130858101,130858,66,男,在婚（有配偶）,否,6,高中/中专/技校/职高
130858102,130858,61,女,在婚（有配偶）,否,4,文盲/半文盲
130858104,168642,35,女,在婚（有配偶）,否,不适用,初中
130859101,130859,58,男,在婚（有配偶）,否,5,文盲/半文盲
130859102,130859,59,女,在婚（有配偶）,否,5,初中
130859103,130859,34,男,在婚（有配偶）,是,不适用,初中
130859105,130859,30,女,在婚（有配偶）,否,不适用,初中
130859501,160521,29,女,在婚（有配偶）,否,6,初中
130861101,130861,70,男,在婚（有配偶）,否,不适用,小学
130861102,130861,65,女,在婚（有配偶）,否,不适用,文盲/半文盲
130862101,130862,67,女,在婚（有配偶）,否,5,文盲/半文盲
130862102,130862,72,男,在婚（有配偶）,否,5,文盲/半文盲
130863101,130863,45,男,在婚（有配偶）,否,不适用,初中
130863102,130863,44,女,在婚（有配偶）,否,不适用,初中
130863103,130863,21,女,未婚,否,不适用,大专
130863104,130863,13,男,没有有效数据,否,不适用,小学
130863202,130863,66,,,,,
130864101,130864,66,男,丧偶,否,5,文盲/半文盲
130865101,130865,46,,,,,文盲/半文盲
130865102,130865,44,女,在婚（有配偶）,否,不适用,文盲/半文盲
130865103,130865,56,男,在婚（有配偶）,否,不适用,初中
130865104,130865,22,女,未婚,否,不适用,高中/中专/技校/职高
130866101,130866,64,男,未婚,否,4,初中
130868101,130868,70,男,未婚,否,5,文盲/半文盲
130869101,711836,62,男,在婚（有配偶）,否,不适用,小学
130869102,711836,58,女,在婚（有配偶）,否,不适用,文盲/半文盲
130872101,130872,64,女,丧偶,否,6,文盲/半文盲
130872102,130872,38,男,在婚（有配偶）,否,6,初中
130872103,407475,32,女,在婚（有配偶）,否,6,小学
130872104,141189,30,女,在婚（有配偶）,否,不适用,初中
130873101,130873,61,男,在婚（有配偶）,否,7,初中
130873103,130873,60,女,在婚（有配偶）,否,7,初中
130873104,117697,30,女,在婚（有配偶）,否,不适用,文盲/半文盲
130874101,130874,61,男,在婚（有配偶）,否,7,初中
130874102,130874,61,女,在婚（有配偶）,否,不适用,文盲/半文盲
130874103,130874,31,男,在婚（有配偶）,是,不适用,高中/中专/技校/职高
130874104,199165,34,女,在婚（有配偶）,否,不适用,大学本科
130874581,130874,88,,,,,小学
130875101,130875,63,男,在婚（有配偶）,否,7,高中/中专/技校/职高
130875102,130875,61,女,在婚（有配偶）,否,7,初中
130875103,185173,38,男,在婚（有配偶）,是,不适用,高中/中专/技校/职高
130876101,130876,34,男,在婚（有配偶）,否,不适用,高中/中专/技校/职高
130876102,130876,32,女,在婚（有配偶）,否,不适用,初中
130877101,130877,39,女,在婚（有配偶）,否,7,初中
130877102,130877,73,男,在婚（有配偶）,否,6,文盲/半文盲
130877103,130877,65,女,在婚（有配偶）,否,7,文盲/半文盲
130877104,130877,40,男,在婚（有配偶）,否,不适用,初中
130877105,130877,10,女,没有有效数据,否,7,文盲/半文盲
130877106,130877,14,女,没有有效数据,否,7,小学
130878101,130878,40,女,在婚（有配偶）,否,7,初中
130878103,130878,18,男,未婚,否,不适用,大专
130878104,130878,79,,,,,文盲/半文盲
130878105,130878,12,女,没有有效数据,否,7,小学
130879101,130879,52,女,在婚（有配偶）,否,6,小学
130879102,130879,50,男,在婚（有配偶）,否,7,小学
130879104,130879,30,,,,,小学
130879204,130879,81,女,丧偶,不适用,不适用,文盲/半文盲
130880101,130880,59,男,在婚（有配偶）,是,6,初中
130880102,130880,50,女,在婚（有配偶）,否,6,文盲/半文盲
130880103,130880,32,男,在婚（有配偶）,否,6,小学
130880104,130880,31,女,在婚（有配偶）,否,6,初中
130880105,130880,10,女,没有有效数据,否,7,文盲/半文盲
130880106,363694,30,女,在婚（有配偶）,否,6,高中/中专/技校/职高
130880107,130880,28,男,在婚（有配偶）,否,7,小学
130880431,130880,28,女,在婚（有配偶）,否,6,初中
130881101,130881,70,女,丧偶,否,6,文盲/半文盲
130881103,130881,40,男,在婚（有配偶）,否,不适用,高中/中专/技校/职高
130881104,130881,40,女,在婚（有配偶）,否,不适用,初中
130881105,130881,16,男,未婚,是,7,初中
130881106,130881,10,男,没有有效数据,否,7,文盲/半文盲
130882101,130882,49,男,在婚（有配偶）,否,7,初中
130882102,130882,47,女,在婚（有配偶）,否,6,小学
130882103,130882,26,女,在婚（有配偶）,否,不适用,高中/中专/技校/职高
130882104,130882,16,女,未婚,否,不适用,初中
130883102,130883,45,女,在婚（有配偶）,否,6,初中
130883103,130883,23,女,未婚,否,不适用,大专
130883104,130883,16,男,未婚,是,7,初中
130884101,130884,40,女,在婚（有配偶）,否,7,初中
130884102,130884,64,男,在婚（有配偶）,否,7,高中/中专/技校/职高
130884103,130884,65,女,在婚（有配偶）,否,5,文盲/半文盲
130884104,130884,40,男,在婚（有配偶）,否,7,小学
130884105,130884,16,男,未婚,否,7,初中
130884106,130884,11,男,没有有效数据,否,7,文盲/半文盲
130885101,130885,49,男,在婚（有配偶）,是,7,初中
130885103,130885,81,,,,,文盲/半文盲
130885104,130885,46,女,在婚（有配偶）,否,7,高中/中专/技校/职高
130885105,130885,24,男,未婚,否,7,大专
130886102,130886,57,男,在婚（有配偶）,是,7,高中/中专/技校/职高
130886103,130886,60,女,在婚（有配偶）,否,7,高中/中专/技校/职高
130886104,130886,31,男,在婚（有配偶）,否,7,初中
130886105,130886,30,女,在婚（有配偶）,否,7,初中
130887101,130887,54,女,在婚（有配偶）,否,7,初中
130887102,130887,59,男,在婚（有配偶）,否,7,初中
130887103,130887,31,男,在婚（有配偶）,是,7,初中
130887104,178956,30,女,在婚（有配偶）,否,6,大专
130887105,130887,31,女,在婚（有配偶）,否,7,初中
130888101,130888,56,男,在婚（有配偶）,否,7,高中/中专/技校/职高
130889101,130889,52,女,在婚（有配偶）,否,7,小学
130889103,130889,91,,,,,文盲/半文盲
130889104,130889,52,男,在婚（有配偶）,是,7,初中
130889105,544225,31,女,在婚（有配偶）,否,6,高中/中专/技校/职高
130890101,130890,49,男,在婚（有配偶）,是,7,初中
130890102,130890,81,,,,,文盲/半文盲
130890103,130890,82,,,,,文盲/半文盲
130890104,130890,49,女,在婚（有配偶）,否,7,小学
130890105,130890,26,男,在婚（有配偶）,是,7,高中/中专/技校/职高
130890106,236989,28,女,在婚（有配偶）,否,不适用,大专
130890501,130890,26,女,在婚（有配偶）,否,7,高中/中专/技校/职高
130891101,130891,50,男,在婚（有配偶）,否,6,小学
130891202,130891,77,女,丧偶,否,5,文盲/半文盲
130891431,130891,37,,,,,文盲/半文盲
130892101,130892,55,女,在婚（有配偶）,否,6,小学
130892102,130892,55,男,在婚（有配偶）,是,7,初中
130892103,130892,32,男,在婚（有配偶）,是,7,初中
130892104,130892,31,女,在婚（有配偶）,否,7,初中
130892105,130892,10,女,没有有效数据,否,7,文盲/半文盲
130893103,130893,59,女,丧偶,否,6,小学
130893104,130893,32,男,在婚（有配偶）,否,7,高中/中专/技校/职高
130893105,130893,32,女,在婚（有配偶）,否,7,初中
130893106,130893,10,男,没有有效数据,否,7,文盲/半文盲
130893431,130893,30,女,在婚（有配偶）,否,不适用,大专
130894101,130894,31,男,在婚（有配偶）,是,不适用,初中
130894102,130894,70,男,在婚（有配偶）,否,6,初中
130894103,130894,68,女,在婚（有配偶）,否,6,文盲/半文盲
130894104,197585,40,女,在婚（有配偶）,否,不适用,硕士
130894105,130894,32,男,未婚,是,7,小学
130894106,130894,32,女,在婚（有配偶）,否,不适用,高中/中专/技校/职高
130895102,130895,59,男,离婚,是,6,高中/中专/技校/职高
130896101,130896,51,男,在婚（有配偶）,否,7,初中
130896102,130896,51,女,在婚（有配偶）,否,7,初中
130896103,219867,32,女,在婚（有配偶）,否,不适用,大学本科
130896104,253480,29,女,在婚（有配偶）,否,不适用,硕士
130896105,101129,76,女,丧偶,否,4,小学
130896106,101129,48,男,离婚,否,不适用,高中/中专/技校/职高
130896107,101129,28,男,在婚（有配偶）,否,7,小学
130897101,236996,67,男,在婚（有配偶）,否,6,文盲/半文盲
130897102,236996,68,,,,,文盲/半文盲
130897103,101130,24,男,未婚,否,7,高中/中专/技校/职高
130897104,130897,15,女,没有有效数据,否,7,初中
130897431,130897,45,男,在婚（有配偶）,是,7,小学
130897432,130897,48,女,在婚（有配偶）,否,7,小学
130898101,130898,36,女,在婚（有配偶）,否,7,初中
130898102,130898,41,男,在婚（有配偶）,否,7,初中
130898103,130898,15,男,没有有效数据,是,7,初中
130898104,130898,12,女,没有有效数据,否,7,小学
130898106,130898,60,女,丧偶,否,5,文盲/半文盲
130899101,130899,40,女,在婚（有配偶）,否,7,小学
130899102,130899,40,男,在婚（有配偶）,是,7,初中
130900101,130900,55,女,在婚（有配偶）,否,不适用,小学
130900102,130900,55,男,在婚（有配偶）,否,不适用,高中/中专/技校/职高
130900103,130900,33,女,在婚（有配偶）,否,不适用,初中
130900104,135032,30,女,未婚,否,不适用,大学本科
130900105,130900,35,男,在婚（有配偶）,否,不适用,初中
130900106,130900,12,男,没有有效数据,否,不适用,小学
130901101,130901,53,女,在婚（有配偶）,否,7,初中
130901102,130901,53,男,在婚（有配偶）,是,7,初中
